CamID,Source.sheet,Year,Locality/Population,Lat,Lon,sex.by.median.norm.depth.chr1.highest.depth.sample,sex.depth.genital.consensous
CAM047620,Mastersheet,2019,BA80,-11.81027778,-45.48583333,male,0
CAM047621,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047622,batch2 - all,2016,MT18,-12.12972222,-58.73111111,,
CAM047623,Mastersheet,2020,MT38,-14.57694444,-54.37,male,0
CAM047624,Mastersheet,2020,MT38,-14.57694444,-54.37,female,0
CAM047625,Mastersheet,2020,MT38,-14.57694444,-54.37,female,0
CAM047626,Mastersheet,2020,MT38,-14.57694444,-54.37,0,0
CAM047627,batch2 - all,2020,MT38,-14.57694444,-54.37,,
CAM047628,Mastersheet,2020,MT38,-14.57694444,-54.37,female,0
CAM047629,Mastersheet,2020,MT38,-14.57694444,-54.37,male,0
CAM047630,Mastersheet,2020,MT38,-14.57694444,-54.37,female,0
CAM047631,Mastersheet,2020,MT38,-14.57694444,-54.37,female,0
CAM047632,batch2 - all,2020,MT38,-14.57694444,-54.37,,
CAM047633,Mastersheet,2020,MT38,-14.57694444,-54.37,female,0
CAM047634,Mastersheet,2020,MT38,-14.57694444,-54.37,female,0
CAM047635,batch2 - all,2020,MT38,-14.57694444,-54.37,,
CAM047636,batch2 - all,2020,MT38,-14.57694444,-54.37,,
CAM047637,batch2 - all,2020,MT38,-14.57694444,-54.37,,
CAM047638,batch2 - all,2020,MT38,-14.57694444,-54.37,,
CAM047639,Mastersheet,2020,MT38,-14.57694444,-54.37,male,0
CAM047640,Mastersheet,2020,MT38,-14.57694444,-54.37,male,0
CAM047641,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047642,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047643,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047644,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047645,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047646,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047647,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047648,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047649,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047650,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047651,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047652,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047653,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047654,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047655,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047656,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047657,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047658,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047659,batch2 - all,2020,MT38,-14.57694444,-54.37,,
CAM047660,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047661,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047662,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047663,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047664,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047665,batch2 - all,2018,MT31,-12.55583333,-58.68055556,,
CAM047666,Mastersheet,2019,BA81,-10.77388889,-45.38777778,male,0
CAM047667,batch2 - all,2019,BA81,-10.77388889,-45.38777778,,
CAM047668,batch2 - all,2019,BA81,-10.77388889,-45.38777778,,
CAM047669,Mastersheet,2019,BA81,-10.77388889,-45.38777778,cant.be.det,0
CAM047670,batch2 - all,2019,BA81,-10.77388889,-45.38777778,,
CAM047671,Mastersheet,2019,BA81,-10.77388889,-45.38777778,male,0
CAM047672,Mastersheet,2019,BA81,-10.77388889,-45.38777778,cant.be.det,0
CAM047673,batch2 - all,2019,BA81,-10.77388889,-45.38777778,,
CAM047674,batch2 - all,2019,BA81,-10.77388889,-45.38777778,,
CAM047675,batch2 - all,2019,BA81,-10.77388889,-45.38777778,,
CAM047676,batch2 - all,2019,BA81,-10.77388889,-45.38777778,,
CAM047677,Mastersheet,2019,BA81,-10.77388889,-45.38777778,cant.be.det,0
CAM047678,Mastersheet,2019,BA81,-10.77388889,-45.38777778,cant.be.det,0
CAM047679,Mastersheet,2019,BA81,-10.77388889,-45.38777778,cant.be.det,0
CAM047680,Mastersheet,2019,BA81,-10.77388889,-45.38777778,cant.be.det,0
CAM047681,Mastersheet,2019,BA81,-10.77388889,-45.38777778,male,0
CAM047682,Mastersheet,2019,BA81,-10.77388889,-45.38777778,0,0
CAM047683,Mastersheet,2019,BA81,-10.77388889,-45.38777778,male,0
CAM047684,batch2 - all,2019,BA81,-10.77388889,-45.38777778,,
CAM047685,batch2 - all,2019,BA81,-10.77388889,-45.38777778,,
CAM047686,batch2 - all,2019,BA81,-10.77388889,-45.38777778,,
CAM047687,batch2 - all,2019,BA81,-10.77388889,-45.38777778,,
CAM047688,batch2 - all,2019,BA81,-10.77388889,-45.38777778,,
CAM047689,Mastersheet,2021,MT42,-12.31222222,-56.02777778,male,0
CAM047690,batch2 - all,2021,MT42,-12.31222222,-56.02777778,,
CAM047691,batch2 - all,2021,MT42,-12.31222222,-56.02777778,,
CAM047692,Mastersheet,2021,MT42,-12.31222222,-56.02777778,female,0
CAM047693,Mastersheet,2021,MT42,-12.31222222,-56.02777778,male,0
CAM047694,Mastersheet,2021,MT42,-12.31222222,-56.02777778,female,0
CAM047695,batch2 - all,2021,MT42,-12.31222222,-56.02777778,,
CAM047696,batch2 - all,2021,MT42,-12.31222222,-56.02777778,,
CAM047697,Mastersheet,2021,MT42,-12.31222222,-56.02777778,male,0
CAM047698,batch2 - all,2021,MT42,-12.31222222,-56.02777778,,
CAM047699,Mastersheet,2021,MT42,-12.31222222,-56.02777778,female,0
CAM047700,Mastersheet,2021,MT42,-12.31222222,-56.02777778,female,0
CAM047701,batch2 - all,2021,MT42,-12.31222222,-56.02777778,,
CAM047702,batch2 - all,2021,MT42,-12.31222222,-56.02777778,,
CAM047703,Mastersheet,2021,MT42,-12.31222222,-56.02777778,male,0
CAM047704,batch2 - all,2021,MT42,-12.31222222,-56.02777778,,
CAM047705,batch2 - all,2021,MT42,-12.31222222,-56.02777778,,
CAM047706,batch2 - all,2021,MT42,-12.31222222,-56.02777778,,
CAM047707,batch2 - all,2021,MT42,-12.31222222,-56.02777778,,
CAM047708,Mastersheet,2021,MT42,-12.31222222,-56.02777778,female,0
CAM047709,batch2 - all,2021,MT42,-12.31222222,-56.02777778,,
CAM047710,batch2 - all,2021,MT42,-12.31222222,-56.02777778,,
CAM047711,batch2 - all,2014,BA52,-11.63666667,-45.82805556,,
CAM047712,Mastersheet,2014,BA52,-11.63666667,-45.82805556,female,0
CAM047713,Mastersheet,2014,BA52,-11.63666667,-45.82805556,cant.be.det,0
CAM047714,batch2 - all,2014,BA52,-11.63666667,-45.82805556,,
CAM047715,batch2 - all,2014,BA52,-11.63666667,-45.82805556,,
CAM047716,batch2 - all,2014,BA52,-11.63666667,-45.82805556,,
CAM047717,batch2 - all,2014,BA52,-11.63666667,-45.82805556,,
CAM047718,Mastersheet,2021,MT40,-11.52861111,-55.67166667,male,0
CAM047719,Mastersheet,2021,MT40,-11.52861111,-55.67166667,cant.be.det,0
CAM047720,Mastersheet,2021,MT40,-11.52861111,-55.67166667,cant.be.det,0
CAM047721,batch2 - all,2021,MT40,-11.52861111,-55.67166667,,
CAM047722,batch2 - all,2021,MT40,-11.52861111,-55.67166667,,
CAM047723,Mastersheet,2021,MT40,-11.52861111,-55.67166667,male,0
CAM047724,batch2 - all,2021,MT40,-11.52861111,-55.67166667,,
CAM047725,batch2 - all,2021,MT40,-11.52861111,-55.67166667,,
CAM047726,Mastersheet,2021,MT40,-11.52861111,-55.67166667,female,0
CAM047727,Mastersheet,2021,MT40,-11.52861111,-55.67166667,female,0
CAM047728,Mastersheet,2021,MT40,-11.52861111,-55.67166667,male,0
CAM047729,Mastersheet,2021,MT40,-11.52861111,-55.67166667,male,0
CAM047730,Mastersheet,2021,MT40,-11.52861111,-55.67166667,female,0
CAM047731,batch2 - all,2021,MT40,-11.52861111,-55.67166667,,
CAM047732,batch2 - all,2021,MT40,-11.52861111,-55.67166667,,
CAM047733,Mastersheet,2021,MT40,-11.52861111,-55.67166667,female,0
CAM047734,batch2 - all,2021,MT40,-11.52861111,-55.67166667,,
CAM047735,batch2 - all,2021,MT40,-11.52861111,-55.67166667,,
CAM047736,batch2 - all,2021,MT40,-11.52861111,-55.67166667,,
CAM047737,batch2 - all,2021,MT40,-11.52861111,-55.67166667,,
CAM047738,Mastersheet,2021,MS14,-17.25888889,-52.5575,male,0
CAM047739,Mastersheet,2021,MS14,-17.25888889,-52.5575,male,0
CAM047740,Mastersheet,2021,MS14,-17.25888889,-52.5575,female,0
CAM047741,Mastersheet,2021,MS14,-17.25888889,-52.5575,female,0
CAM047742,Mastersheet,2021,MS14,-17.25888889,-52.5575,male,0
CAM047743,Mastersheet,2021,MS14,-17.25888889,-52.5575,female,0
CAM047744,batch2 - all,2021,MS14,-17.25888889,-52.5575,,
CAM047745,Mastersheet,2021,MS14,-17.25888889,-52.5575,female,0
CAM047746,batch2 - all,2021,MS14,-17.25888889,-52.5575,,
CAM047747,Mastersheet,2021,MS14,-17.25888889,-52.5575,female,0
CAM047748,Mastersheet,2021,MS14,-17.25888889,-52.5575,female,0
CAM047749,Mastersheet,2021,MS14,-17.25888889,-52.5575,male,0
CAM047750,batch2 - all,2021,MS14,-17.25888889,-52.5575,,
CAM047751,batch2 - all,2021,MS14,-17.25888889,-52.5575,,
CAM047752,batch2 - all,2021,MS14,-17.25888889,-52.5575,,
CAM047753,Mastersheet,2021,MS14,-17.25888889,-52.5575,male,0
CAM047754,Mastersheet,2021,MS14,-17.25888889,-52.5575,male,0
CAM047755,Mastersheet,2018,MT30,-16.92666667,-54.24583333,male,0
CAM047756,Mastersheet,2018,MT30,-16.92666667,-54.24583333,cant.be.det,0
CAM047757,Mastersheet,2018,MT30,-16.92666667,-54.24583333,cant.be.det,0
CAM047758,Mastersheet,2018,MT30,-16.92666667,-54.24583333,cant.be.det,0
CAM047759,Mastersheet,2018,MT30,-16.92666667,-54.24583333,cant.be.det,0
CAM047760,Mastersheet,2018,MT30,-16.92666667,-54.24583333,female,0
CAM047761,Mastersheet,2018,MT30,-16.92666667,-54.24583333,cant.be.det,0
CAM047762,Mastersheet,2018,MT30,-16.92666667,-54.24583333,cant.be.det,0
CAM047763,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047764,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047765,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047766,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047767,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047768,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047769,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047770,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047771,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047772,batch2 - all,2018,MT30,-16.92666667,-54.24583333,,
CAM047773,Mastersheet,2022,MTMA,-10.16450102,-54.92391136,male,0
CAM047774,Mastersheet,2022,MTMA,-10.16450102,-54.92391136,female,0
CAM047775,Mastersheet,2022,MTMA,-10.16450102,-54.92391136,male,0
CAM047776,Mastersheet,2022,MTMA,-10.16450102,-54.92391136,male,0
CAM047777,Mastersheet,2022,MTMA,-10.16450102,-54.92391136,male,0
CAM047778,Mastersheet,2022,MTMA,-10.16450102,-54.92391136,female,0
CAM047779,Mastersheet,2022,MTMA,-10.16450102,-54.92391136,female,0
CAM047780,Mastersheet,2022,MTMA,-10.16450102,-54.92391136,female,0
CAM047781,Mastersheet,2022,MTMA,-10.16450102,-54.92391136,female,0
CAM047782,Mastersheet,2022,MTCO,-10.65553244,-51.57020304,male,0
CAM047783,Mastersheet,2022,MTCO,-10.65553244,-51.57020304,female,0
CAM047784,Mastersheet,2022,MTCO,-10.65553244,-51.57020304,male,0
CAM047785,Mastersheet,2022,MTCO,-10.65553244,-51.57020304,male,0
CAM047786,Mastersheet,2022,MTCO,-10.65553244,-51.57020304,female,0
CAM047787,Mastersheet,2022,MTCO,-10.65553244,-51.57020304,male,0
CAM047788,Mastersheet,2022,MTCO,-10.65553244,-51.57020304,male,0
CAM047789,Mastersheet,2022,MTCO,-10.65553244,-51.57020304,male,0
CAM047790,Mastersheet,2022,MTCO,-10.65553244,-51.57020304,female,0
CAM047791,Mastersheet,2022,MTCO,-10.65553244,-51.57020304,male,0
CAM047792,Mastersheet,2022,MTCV,-15.54555881,-55.16437928,male,0
CAM047793,Mastersheet,2022,MTCV,-15.54555881,-55.16437928,male,0
CAM047794,Mastersheet,2022,MTCV,-15.54555881,-55.16437928,male,0
CAM047795,Mastersheet,2022,MTCV,-15.54555881,-55.16437928,male,0
CAM047796,Mastersheet,2022,MTCV,-15.54555881,-55.16437928,male,0
CAM047797,Mastersheet,2022,MTCV,-15.54555881,-55.16437928,female,0
CAM047798,Mastersheet,2022,CJ,-13.72070764,-59.26053536,female,0
CAM047799,Mastersheet,2022,CJ,-13.72070764,-59.26053536,male,0
CAM047800,Mastersheet,2022,CJ,-13.72070764,-59.26053536,female,0
CAM047801,Mastersheet,2022,CJ,-13.72070764,-59.26053536,male,0
CAM047802,Mastersheet,2022,CJ,-13.72070764,-59.26053536,female,0
CAM047803,Mastersheet,2022,CJ,-13.72070764,-59.26053536,male,0
CAM047804,Mastersheet,2022,CJ,-13.72070764,-59.26053536,male,0
CAM047805,batch2 - all,2022,CJ,-13.72070764,-59.26053536,,
CAM047806,Mastersheet,2022,CJ,-13.72070764,-59.26053536,male,0
CAM047807,Mastersheet,2022,CJ,-13.72070764,-59.26053536,male,0
CAM047808,Mastersheet,2022,CJ,-13.72070764,-59.26053536,male,0
CAM047809,Mastersheet,2022,CJ,-13.72070764,-59.26053536,male,0
CAM047810,Mastersheet,2022,CJ,-13.72070764,-59.26053536,male,0
CAM047811,Mastersheet,2022,CJ,-13.72070764,-59.26053536,male,0
CAM047812,Mastersheet,2022,CJ,-13.72070764,-59.26053536,female,0
CAM047813,batch2 - all,2021,IT,-23.59352687,-48.03914576,,
CAM047814,batch2 - all,2021,IT,-23.59352687,-48.03914576,,
CAM047815,batch2 - all,2021,IT,-23.59352687,-48.03914576,,
CAM047816,batch2 - all,2021,IT,-23.59352687,-48.03914576,,
CAM047817,batch2 - all,2021,IT,-23.59352687,-48.03914576,,
CAM047818,batch2 - all,2021,IT,-23.59352687,-48.03914576,,
CAM047819,batch2 - all,2021,IT,-23.59352687,-48.03914576,,
CAM047820,batch2 - all,2021,IT,-23.59352687,-48.03914576,,
CAM047821,batch2 - all,2021,IT,-23.59352687,-48.03914576,,
CAM047822,batch2 - all,2021,IT,-23.59352687,-48.03914576,,
CAM047823,Mastersheet,2021,CR,-16.76257063,-47.57095791,male,0
CAM047824,Mastersheet,2021,CR,-16.76257063,-47.57095791,male,0
CAM047825,Mastersheet,2021,CR,-16.76257063,-47.57095791,male,0
CAM047826,Mastersheet,2021,CR,-16.76257063,-47.57095791,male,0
CAM047827,Mastersheet,2021,CR,-16.76257063,-47.57095791,female,0
CAM047828,Mastersheet,2021,CR,-16.76257063,-47.57095791,female,0
CAM047829,Mastersheet,2021,CR,-16.76257063,-47.57095791,female,0
CAM047830,Mastersheet,2021,CR,-16.76257063,-47.57095791,female,0
CAM047831,Mastersheet,2021,CR,-16.76257063,-47.57095791,male,0
CAM047832,batch2 - all,2020,LRV,-10.33861111,-56.46194444,,
CAM047833,batch2 - all,2020,LRV,-10.33861111,-56.46194444,,
CAM047834,batch2 - all,2020,LRV,-10.33861111,-56.46194444,,
CAM047835,batch2 - all,2020,LRV,-10.33861111,-56.46194444,,
CAM047836,batch2 - all,2020,LRV,-10.33861111,-56.46194444,,
CAM047837,batch2 - all,2020,LRV,-10.33861111,-56.46194444,,
CAM047838,batch2 - all,2020,LRV,-10.33861111,-56.46194444,,
CAM047839,batch2 - all,2020,LRV,-10.33861111,-56.46194444,,
CAM047840,batch2 - all,2020,LRV,-10.33861111,-56.46194444,,
CAM047841,batch2 - all,2020,LRV,-10.33861111,-56.46194444,,
CAM047842,batch2 - all,2020,LRV,-10.33861111,-56.46194444,,
CAM047843,batch2 - all,2020,LRV,-10.33861111,-56.46194444,,
CAM047844,batch2 - all,2020,LRV,-10.33861111,-56.46194444,,
CAM047845,batch2 - all,2020,LRV,-10.33861111,-56.46194444,,
CAM047846,batch2 - all,2020,LRV,-10.33861111,-56.46194444,,
CAM047847,batch2 - all,2020,LRV,-10.33861111,-56.46194444,,
CAM047848,batch2 - all,2020,LRV,-10.33861111,-56.46194444,,
CAM047849,batch2 - all,2020,LRV,-10.33861111,-56.46194444,,
CAM047850,Mastersheet,2021,BA86,-10.24888889,-45.77805556,female,0
CAM047851,Mastersheet,2021,BA86,-10.24888889,-45.77805556,male,0
CAM047852,Mastersheet,2021,BA86,-10.24888889,-45.77805556,male,0
CAM047853,batch2 - all,2021,BA86,-10.24888889,-45.77805556,,
CAM047854,Mastersheet,2021,BA86,-10.24888889,-45.77805556,female,0
CAM047855,Mastersheet,2021,BA86,-10.24888889,-45.77805556,female,0
CAM047856,Mastersheet,2021,BA86,-10.24888889,-45.77805556,male,0
CAM047857,Mastersheet,2021,BA86,-10.24888889,-45.77805556,male,0
CAM047858,batch2 - all,2021,BA86,-10.24888889,-45.77805556,,
CAM047859,Mastersheet,2020,BA85,-10.30888889,-46.00472222,male,0
CAM047860,Mastersheet,2020,BA85,-10.30888889,-46.00472222,female,0
CAM047861,Mastersheet,2020,BA85,-10.30888889,-46.00472222,cant.be.det,0
CAM047862,Mastersheet,2020,BA85,-10.30888889,-46.00472222,female,0
CAM047863,Mastersheet,2020,BA85,-10.30888889,-46.00472222,cant.be.det,0
CAM047864,Mastersheet,2020,BA85,-10.30888889,-46.00472222,female,0
CAM047865,Mastersheet,2020,BA85,-10.30888889,-46.00472222,cant.be.det,0
CAM047866,Mastersheet,2020,BA85,-10.30888889,-46.00472222,female,0
CAM047867,Mastersheet,2020,BA85,-10.30888889,-46.00472222,male,0
CAM047868,Mastersheet,2020,BA85,-10.30888889,-46.00472222,female,0
CAM047869,batch2 - all,2020,BA85,-10.30888889,-46.00472222,,
CAM047870,batch2 - all,2020,BA85,-10.30888889,-46.00472222,,
CAM047871,batch2 - all,2020,BA85,-10.30888889,-46.00472222,,
CAM047872,batch2 - all,2020,BA85,-10.30888889,-46.00472222,,
CAM047873,batch2 - all,2020,BA85,-10.30888889,-46.00472222,,
CAM047874,batch2 - all,2020,BA85,-10.30888889,-46.00472222,,
CAM047875,batch2 - all,2020,BA85,-10.30888889,-46.00472222,,
CAM047876,batch2 - all,2020,BA85,-10.30888889,-46.00472222,,
CAM047877,batch2 - all,2020,BA85,-10.30888889,-46.00472222,,
CAM047878,batch2 - all,2019,RDP,-14.53138889,-55.28361111,,
CAM047879,batch2 - all,2019,RDP,-14.53138889,-55.28361111,,
CAM047880,batch2 - all,2019,RDP,-14.53138889,-55.28361111,,
CAM047881,batch2 - all,2019,RDP,-14.53138889,-55.28361111,,
CAM047882,batch2 - all,2019,RDP,-14.53138889,-55.28361111,,
CAM047883,batch2 - all,2019,RDP,-14.53138889,-55.28361111,,
CAM047884,batch2 - all,2019,RDP,-14.53138889,-55.28361111,,
CAM047885,batch2 - all,2019,RDP,-14.53138889,-55.28361111,,
CAM047886,batch2 - all,2019,RDP,-14.53138889,-55.28361111,,
CAM047887,batch2 - all,2019,RDP,-14.53138889,-55.28361111,,
CAM047888,batch2 - all,2019,RDP,-14.53138889,-55.28361111,,
CAM047889,batch2 - all,2019,RDP,-14.53138889,-55.28361111,,
CAM047890,batch2 - all,2019,RDP,-14.53138889,-55.28361111,,
CAM047891,batch2 - all,2019,RDP,-14.53138889,-55.28361111,,
CAM047892,batch2 - all,2019,RDP,-14.53138889,-55.28361111,,
CAM047893,batch2 - all,2019,RDP,-14.53138889,-55.28361111,,
CAM047894,batch2 - all,2019,RDP,-14.53138889,-55.28361111,,
CAM047895,batch2 - all,2019,RDP,-14.53138889,-55.28361111,,
CAM047896,batch2 - all,2019,RDP,-14.53138889,-55.28361111,,
CAM047897,batch2 - all,2019,RDP,-14.53138889,-55.28361111,,
CAM047898,Mastersheet,2021,MS15,-17.78861111,-53.20472222,male,0
CAM047899,Mastersheet,2021,MS15,-17.78861111,-53.20472222,female,0
CAM047900,Mastersheet,2021,MS15,-17.78861111,-53.20472222,cant.be.det,0
CAM047901,Mastersheet,2021,MS15,-17.78861111,-53.20472222,female,0
CAM047902,Mastersheet,2021,MS15,-17.78861111,-53.20472222,male,0
CAM047903,Mastersheet,2021,MS15,-17.78861111,-53.20472222,female,0
CAM047904,Mastersheet,2021,MS15,-17.78861111,-53.20472222,female,0
CAM047905,Mastersheet,2021,MS15,-17.78861111,-53.20472222,male,0
CAM047906,batch2 - all,2021,MS15,-17.78861111,-53.20472222,,
CAM047907,Mastersheet,2021,MS15,-17.78861111,-53.20472222,male,0
CAM047908,Mastersheet,2021,MS15,-17.78861111,-53.20472222,male,0
CAM047909,batch2 - all,2021,MS15,-17.78861111,-53.20472222,,
CAM047910,Mastersheet,2021,MS15,-17.78861111,-53.20472222,cant.be.det,0
CAM047911,Mastersheet,2021,MS15,-17.78861111,-53.20472222,male,0
CAM047912,Mastersheet,2021,MS15,-17.78861111,-53.20472222,female,0
CAM047913,Mastersheet,2021,MS15,-17.78861111,-53.20472222,female,0
CAM047914,Mastersheet,2021,MS15,-17.78861111,-53.20472222,cant.be.det,0
CAM047915,Mastersheet,2021,GO16,-15.51638889,-47.91305556,cant.be.det,0
CAM047916,Mastersheet,2021,GO16,-15.51638889,-47.91305556,cant.be.det,0
CAM047917,Mastersheet,2021,GO16,-15.51638889,-47.91305556,male,0
CAM047918,batch2 - all,2021,GO16,-15.51638889,-47.91305556,,
CAM047919,Mastersheet,2021,GO16,-15.51638889,-47.91305556,male,0
CAM047920,Mastersheet,2021,GO16,-15.51638889,-47.91305556,cant.be.det,0
CAM047921,Mastersheet,2021,GO16,-15.51638889,-47.91305556,female,0
CAM047922,Mastersheet,2021,GO16,-15.51638889,-47.91305556,cant.be.det,0
CAM047923,Mastersheet,2021,GO16,-15.51638889,-47.91305556,female,0
CAM047924,Mastersheet,2021,GO16,-15.51638889,-47.91305556,male,0
CAM047925,Mastersheet,2021,GO16,-15.51638889,-47.91305556,cant.be.det,0
CAM047926,batch2 - all,2021,GO16,-15.51638889,-47.91305556,,
CAM047927,Mastersheet,2021,GO16,-15.51638889,-47.91305556,female,0
CAM047928,Mastersheet,2021,GO16,-15.51638889,-47.91305556,male,0
CAM047929,Mastersheet,2021,GO16,-15.51638889,-47.91305556,female,0
CAM047930,batch2 - all,2021,GO16,-15.51638889,-47.91305556,,
CAM047931,Mastersheet,2021,MS15,-17.78861111,-53.20472222,male,0
CAM047932,Mastersheet,2021,MS15,-17.78861111,-53.20472222,cant.be.det,0
CAM047933,Mastersheet,2022,CO,-13.34251159,-44.63518943,male,0
CAM047934,Mastersheet,2022,CO,-13.34251159,-44.63518943,male,0
CAM047935,Mastersheet,2022,CO,-13.34251159,-44.63518943,female,0
CAM047936,Mastersheet,2022,CO,-13.34251159,-44.63518943,male,0
CAM047937,batch2 - all,2022,CO,-13.34251159,-44.63518943,,
CAM047938,Mastersheet,2022,CO,-13.34251159,-44.63518943,female,0
CAM047939,Mastersheet,2022,CO,-13.34251159,-44.63518943,male,0
CAM047940,Mastersheet,2022,CO,-13.34251159,-44.63518943,female,0
CAM047941,batch2 - all,2022,CO,-13.34251159,-44.63518943,,
CAM047942,Mastersheet,2022,CO,-13.34251159,-44.63518943,male,0
CAM047943,Mastersheet,2022,CO,-13.34251159,-44.63518943,male,0
CAM047944,Mastersheet,2022,CO,-13.34251159,-44.63518943,male,0
CAM047945,Mastersheet,2022,CO,-13.34251159,-44.63518943,female,0
CAM047946,Mastersheet,2022,CO,-13.34251159,-44.63518943,male,0
CAM047947,Mastersheet,2022,CO,-13.34251159,-44.63518943,female,0
CAM047948,batch2 - all,0,GORV,0,0,,
CAM047949,batch2 - all,0,GORV,0,0,,
CAM047950,batch2 - all,0,GORV,0,0,,
CAM047951,batch2 - all,0,GORV,0,0,,
CAM047952,batch2 - all,0,GORV,0,0,,
CAM047953,batch2 - all,0,GORV,0,0,,
CAM047954,batch2 - all,0,GORV,0,0,,
CAM047955,batch2 - all,0,GORV,0,0,,
CAM047956,batch2 - all,0,GORV,0,0,,
CAM047957,batch2 - all,0,GORV,0,0,,
CAM047958,batch2 - all,0,GORV,0,0,,
CAM047959,batch2 - all,0,GORV,0,0,,
CAM047960,batch2 - all,0,GORV,0,0,,
CAM047961,batch2 - all,0,GORV,0,0,,
CAM047962,batch2 - all,0,GORV,0,0,,
CAM047963,batch2 - all,0,GORV,0,0,,
CAM047964,batch2 - all,0,GORV,0,0,,
CAM047965,batch2 - all,0,GORV,0,0,,
CAM047966,batch2 - all,0,GORV,0,0,,
CAM047967,Mastersheet,2022,PS,-20.72202261,-46.61361512,male,0
CAM047968,Mastersheet,2022,PS,-20.72202261,-46.61361512,female,0
CAM047969,Mastersheet,2022,PS,-20.72202261,-46.61361512,female,0
CAM047970,Mastersheet,2022,PS,-20.72202261,-46.61361512,female,0
CAM047971,Mastersheet,2022,PS,-20.72202261,-46.61361512,female,0
CAM047972,Mastersheet,2022,PS,-20.72202261,-46.61361512,female,0
CAM047973,Mastersheet,2022,PS,-20.72202261,-46.61361512,female,0
CAM047974,Mastersheet,2022,PS,-20.72202261,-46.61361512,female,0
CAM047975,Mastersheet,2022,PS,-20.72202261,-46.61361512,male,0
CAM047976,Mastersheet,2022,PS,-20.72202261,-46.61361512,female,0
CAM047977,Mastersheet,2022,PS,-20.72202261,-46.61361512,female,0
CAM047978,Mastersheet,2022,PS,-20.72202261,-46.61361512,female,0
CAM047979,Mastersheet,2022,PS,-20.72202261,-46.61361512,female,0
CAM047980,Mastersheet,2022,PS,-20.72202261,-46.61361512,male,0
CAM047981,Mastersheet,2022,PS,-20.72202261,-46.61361512,female,0
CAM047982,batch2 - all,2022,AG,-22.05682279,-46.97921381,,
CAM047983,Mastersheet,2022,AG,-22.05682279,-46.97921381,male,0
CAM047984,Mastersheet,2022,AG,-22.05682279,-46.97921381,male,0
CAM047985,Mastersheet,2022,AG,-22.05682279,-46.97921381,male,0
CAM047986,Mastersheet,2022,AG,-22.05682279,-46.97921381,male,0
CAM047987,Mastersheet,2022,AG,-22.05682279,-46.97921381,female,0
CAM047988,Mastersheet,2022,AG,-22.05682279,-46.97921381,male,0
CAM047989,Mastersheet,2022,AG,-22.05682279,-46.97921381,male,0
CAM047990,Mastersheet,2022,AG,-22.05682279,-46.97921381,female,0
CAM047991,Mastersheet,2022,AG,-22.05682279,-46.97921381,male,0
CAM047992,Mastersheet,2022,AG,-22.05682279,-46.97921381,female,0
CAM047993,Mastersheet,2022,AG,-22.05682279,-46.97921381,female,0
CAM047994,Mastersheet,2022,AG,-22.05682279,-46.97921381,male,0
CAM047995,batch2 - all,2022,AG,-22.05682279,-46.97921381,,
CAM047996,Mastersheet,2022,AG,-22.05682279,-46.97921381,female,0
CAM047997,batch2 - all,2021,GO14,-15.55027778,-47.66138889,,
CAM047998,Mastersheet,2021,GO14,-15.55027778,-47.66138889,cant.be.det,0
CAM047999,batch2 - all,2021,GO14,-15.55027778,-47.66138889,,
